URL,Name,Price,Rating,Reviews,Acin,Description
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,630,4.0,935.0,B0BL3S5NC1,
https://www.amazon.in/Nivia-Pulse-Junior-Bag-Aqua-Green/dp/B08D7QNYZX,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Aqua/Green)",294,3.7,251.0,B08D7QNYZX,
https://www.amazon.in/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X,"WILD MODA Women's Shoulder Bag, Set of 1",849,4.2,3370.0,B099PLT91X,
https://www.amazon.in/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH,ZOUK Women Laptop Bag Royal Indian Peacock Motif,"1,698",4.4,151.0,B09QRYDXJH,
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0B1HM2ZGX,Martucci 16 inch 36L Casual Waterproof Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,599,3.8,199.0,B0B1HM2ZGX,
https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",599,4.4,199.0,B0BLK1Z7DQ,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.9,322.0,B0BPVLXD53,
https://www.amazon.in/Skybags-Unisex-Gucci-Fabric-Backpacks/dp/B0B21XYWWH,Skybags Unisex Red Gucci Fabric 10L Backpacks,460,3.8,110.0,B0B21XYWWH,
https://www.amazon.in/F-Gear-Raider-Marpat-Navy-Backpack/dp/B07F1157TV,F Gear Raider 30 Liter Backpack with Rain Cover (.Marpat Navy Digital Camo),832,4.2,3042.0,B07F1157TV,
https://www.amazon.in/Genie-Ltrs-School-Backpack-SPRAY19SBBLU/dp/B07QFF2RZR,"Genie Spray School Bag for Girls, 19 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls","1,155",4.0,1664.0,B07QFF2RZR,
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP08/dp/B07N8HR66T,Tommy Hilfiger Joshua Laptop Backpack,"2,049",4.1,578.0,B07N8HR66T,
https://www.amazon.in/Priority-ARC-Red-Polyester-Trolley/dp/B08HHD4T6W,Priority ARC 56 cm Red Polyester 2 Wheel Duffle Trolley Bag | Travel Luggage for Men & Women,699,4.1,328.0,B08HHD4T6W,
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH,MI Business Casual 21L Water Resistant Laptop Backpack,999,4.4,1392.0,B0862V2GKH,
https://www.amazon.in/Storite-Bag-Compartment-Weekender-Overnight/dp/B0B7RVY9GR,"Storite Nylon 44 cms Imported Travel Duffle Bag Sports Gym Shoulder Bag for Women with Wet Pocket & Shoe Compartment Weekender Overnight Travel Luggage Bag (Grey, 44 x 18 x 29 cm)","1,199",4.1,228.0,B0B7RVY9GR,
https://www.amazon.in/ZOUK-Printed-Handmade-Leather-handles/dp/B07NHYLTY7,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with double handles - FloMotif,"1,599",4.3,1004.0,B07NHYLTY7,
https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59,Mammon Women's Tote Bag,264,3.6,2750.0,B07LBC7Z59,
https://www.amazon.in/American-Tourister-FS0-11-001/dp/B07S13P8BW,American Tourister Spin 49 cms Teal Laptop Backpack,"1,699",4.0,1494.0,B07S13P8BW,
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"1,699",4.4,2318.0,B084LFS4G1,
https://www.amazon.in/American-Tourister-FS0-11-001/dp/B07S13P8BW,American Tourister Spin 49 cms Teal Laptop Backpack,"1,699",4.0,1494.0,B07S13P8BW,
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"1,699",4.4,2318.0,B084LFS4G1,
https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YCDR7,"Genie Swirl Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch). Tie-dye print","1,004",4.3,4.0,B0C85YCDR7,
https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),200,3.7,3196.0,B07QD1M3R9,
https://www.amazon.in/WildHorn-Leather-Laptop-Messenger-Dimension/dp/B079HQKSZN,WildHorn Leather Laptop Bag for Men I Fits Upto 15.6 Inch Laptop/MacBook I Padded Laptop Compartment I Carry Handles with Adjustable Strap I DIMENSION : L-16 inch W-4 inch H-12 inch,"2,629",4.2,973.0,B079HQKSZN,
https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C,"Storite Nylon 46 Cm Multi Purpose Travel Duffle Bag for Women with Dry and Wet Separate Pocket, Lightweight Waterproof Backpack Carry Luggage Bag with Shoe Compartment (GreenPink, 46x23x25 cm)","1,399",4.2,379.0,B0B3JBYZ8C,
https://www.amazon.in/Waterproof-Capacity-Backpack-Teenage-Rucksack/dp/B0CDHD9BZD,"TEESTA Waterproof Travel Casual Large Capacity 17.5 Inch Backpack Teenage Girls Laptop Rucksack Fashion School Bag with Small Case for Men/Women/Student/Gym(Black,1-Pcs)","1,299",4.4,16.0,B0CDHD9BZD,
https://www.amazon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG,"AirCase Office Sling Messenger Bag fits Upto 15.6"" Laptop/MacBook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel","1,499",3.5,750.0,B07V47HHRG,
https://www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M,"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All)",778,3.8,1138.0,B08YR63B9M,
https://www.amazon.in/Wildcraft-Black-Casual-Backpack-11652-Black/dp/B079Q79FX5,Wildcraft 31 Ltrs Black Casual Backpack (11652-Black),"1,190",4.3,370.0,B079Q79FX5,
https://www.amazon.in/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG,"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",599,5.0,4.0,B0C6QTMYFG,
https://www.amazon.in/Genie-Heartbeat-compartments-Lightweight-Travelling/dp/B097JJFF6Z,"Genie Heartbeat Backpack for Women 3 compartments, School Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",753,4.4,297.0,B097JJFF6Z,
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099",4.1,7030.0,B0B3J9J9CK,
https://www.amazon.in/ASUS-Backpack-Cross-Dyed-Material-Suitable/dp/B09Q68446F,"ASUS BP4600 Laptop Backpack (Grey), with Cross-dyed Woven Fabric Material, Suitable for up to 40.64 cm (16-inch) Laptop","1,249",4.4,62.0,B09Q68446F,
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054702/dp/B012D51GXO,Wildcraft Turnaround Polyester 35 Ltrs Blue Laptop Bag (8903338054702),"1,748",4.4,1222.0,B012D51GXO,
https://www.amazon.in/Hyper-Adam-Rucksack-Backpack-Trekking/dp/B07PJCH3VZ,Hyper Adam 65 LTR Rucksack Travel Backpack for Outdoor Sport Hiking Trekking Bag Camping Rucksack,"1,091",4.2,4224.0,B07PJCH3VZ,
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"1,099",4.1,7030.0,B0B3J9J9CK,
https://www.amazon.in/ASUS-Backpack-Cross-Dyed-Material-Suitable/dp/B09Q68446F,"ASUS BP4600 Laptop Backpack (Grey), with Cross-dyed Woven Fabric Material, Suitable for up to 40.64 cm (16-inch) Laptop","1,249",4.4,62.0,B09Q68446F,
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women (Navy-Tan),979,4.4,6586.0,B07G4JQX2F,
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054702/dp/B012D51GXO,Wildcraft Turnaround Polyester 35 Ltrs Blue Laptop Bag (8903338054702),"1,748",4.4,1222.0,B012D51GXO,
https://www.amazon.in/Hyper-Adam-Rucksack-Backpack-Trekking/dp/B07PJCH3VZ,Hyper Adam 65 LTR Rucksack Travel Backpack for Outdoor Sport Hiking Trekking Bag Camping Rucksack,"1,091",4.2,4224.0,B07PJCH3VZ,
https://www.amazon.in/Arctic-Fox-Kobra-Laptop-Backpack/dp/B09GPHHZPW,Arctic Fox Kobra Gamer Laptop Backpack (Black),"1,997",4.5,828.0,B09GPHHZPW,
https://www.amazon.in/American-Tourister-Casual-Travel-Duffle/dp/B00FRCNRPQ,American Tourister X - Bag Nylon 55 Cms Travel Duffle Bag (Black),"1,899",4.3,676.0,B00FRCNRPQ,
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B08RS6FXYT,Arctic Fox Joker Anti Theft Backpack with USB Charging Port 15 Inch Laptop Backpack,"1,815",4.5,268.0,B08RS6FXYT,
https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,614,3.7,494.0,B097KCLF5F,
https://www.amazon.in/HAMMONDS-FLYCATCHER-Laptop-Bag-Men/dp/B083M1QK32,HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Messenger Shoulder Bag - Fits 14/15.6/16 Inch Laptops - Brown Office Bag - Multiple Pockets -Water Resistant -Executive Bag for Work and Travel,"5,255",4.4,579.0,B083M1QK32,
https://www.amazon.in/Tommy-Hilfiger-Polyester-TH-KENDALL0815/dp/B082PFY9VC,"Tommy Hilfiger Kendall Polyester Duffle Gym Bag - 53CM, Navy + White","1,548",4.4,92.0,B082PFY9VC,
https://www.amazon.in/FALONG-Resistant-Sweat-Proof-Adjustable-Headphone/dp/B0C9HRR6NW,"FALONG Waist Bag for Men & Women Water Resistant Running Waist Pack, Running Belt with Large Capacity, Sweat-Proof Adjustable Elastic Strap and Headphone Hole, Ideal for All Mobile Phones",320,4.7,8.0,B0C9HRR6NW,
https://www.amazon.in/Frantic-Travelling-Backpacks-Preschool-FullBody_SkyElehpant/dp/B0BD5JQX7T,"Frantic Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Boys Girls Baby for 2 to 5 Years Baby/Boys/Girls Nursery, Preschool, Picnic(FullBody_SkyElehpant)",309,3.5,9.0,B0BD5JQX7T,
https://www.amazon.in/Kuber-Industries-Toiletry-Compartment-KUBMART11928/dp/B08Q91ZY29,Kuber Industries Toiletry Travel Bags Shaving Kit/Pouch/Bag for Men and Women with 2 Main Compartment (Wine)-KUBMART11928,198,4.0,498.0,B08Q91ZY29,
https://www.amazon.in/NORTH-ZONE-Northzone-Business-Messenger/dp/B0C555LQF4,NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,249,3.8,70.0,B0C555LQF4,
https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG,HARISSONS Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women 24 Ltrs with 2 Front Zippered Pockets & Spacious Large Compartments | External USB Gate for easy Charging,"1,504",4.1,273.0,B09D3YYYNG,
https://www.amazon.in/House-Quirk-Flamingo-Portable-Different/dp/B09WJ1N2F2,"House of Quirk Flamingo Makeup Bag Set for Women Portable 3 Different Sizes Toiletry Bag for Travel Daily Use for Women Girl (Flamingo Dark Blue, Set of 3)",389,4.1,85.0,B09WJ1N2F2,
https://www.amazon.in/American-Tourister-Casual-Travel-Duffle/dp/B00FRCNRPQ,American Tourister X - Bag Nylon 55 Cms Travel Duffle Bag (Black),"1,899",4.3,676.0,B00FRCNRPQ,
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Purple/dp/B07T97R1H1,Isle Locada by Hidesign Women's SLING BAG(AUBERGINE/AUBERG),"1,999",4.5,401.0,B07T97R1H1,
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QC43BB,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),"1,439",4.5,4229.0,B089QC43BB,
https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,614,3.7,494.0,B097KCLF5F,
https://www.amazon.in/ZOUK-Handmade-Leather-Womens-handles/dp/B09QRBF32J,ZOUK Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with double handles,"1,699",4.0,76.0,B09QRBF32J,
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),819,4.2,1738.0,B0895ZZHKK,
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9,3451.0,B0BHX7GY16,
https://www.amazon.in/Tommy-Hilfiger-Polyester-TH-KENDALL0815/dp/B082PFY9VC,"Tommy Hilfiger Kendall Polyester Duffle Gym Bag - 53CM, Navy + White","1,548",4.4,92.0,B082PFY9VC,
https://www.amazon.in/HP-15-6-inch-Backpack-Pass-Through-793A7AA/dp/B0BYDWD4VL,HP 330 15.6-inch Laptop Backpack/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/1 Year Limited Warranty (793A7AA),"1,141",4.6,3.0,B0BYDWD4VL,
https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",803,4.4,1152.0,B08YF1XJXY,
https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,749,4.0,6465.0,B09321GJXZ,
https://www.amazon.in/Zebronics-Compartment-Backpacks-15-6-inch-Black/dp/B0C6KZS555,"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",499,3.0,6.0,B0C6KZS555,
https://www.amazon.in/Frantic-Travelling-Backpacks-Preschool-FullBody_SkyElehpant/dp/B0BD5JQX7T,"Frantic Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Boys Girls Baby for 2 to 5 Years Baby/Boys/Girls Nursery, Preschool, Picnic(FullBody_SkyElehpant)",309,3.5,9.0,B0BD5JQX7T,
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",309,4.4,400.0,B09KSBHC18,
https://www.amazon.in/NORTH-ZONE-Northzone-Business-Messenger/dp/B0C555LQF4,NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,249,3.8,70.0,B0C555LQF4,
https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,749,4.0,6465.0,B09321GJXZ,
https://www.amazon.in/Zebronics-Compartment-Backpacks-15-6-inch-Black/dp/B0C6KZS555,"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",499,3.0,6.0,B0C6KZS555,
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",309,4.4,400.0,B09KSBHC18,
https://www.amazon.in/Tommy-Hilfiger-Polyester-TH-KENDALL0815/dp/B082PFY9VC,"Tommy Hilfiger Kendall Polyester Duffle Gym Bag - 53CM, Navy + White","1,548",4.4,92.0,B082PFY9VC,
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088X9M73T,"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant)",398,4.1,9712.0,B088X9M73T,
https://www.amazon.in/Storite-Army-Print-Sling-GreenGrey/dp/B09KNMWWPH,"Storite Small Size Army Print Padded Nylon Cross Body Sling bag Office Travel One Side Bag for Men Women (25x19x7cm, GreenGrey)",395,4.1,488.0,B09KNMWWPH,
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML,TRUE HUMAN Anti-Theft and USB charging port backpack with security lock Laptop bag|office bag| for men and women (Grey),649,3.8,1909.0,B09H7PK5ML,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.9,322.0,B0BPVCBFM7,
https://www.amazon.in/Frantic-Travelling-Backpacks-Preschool-FullBody_SkyElehpant/dp/B0BD5JQX7T,"Frantic Kids Soft Cartoon Animal Travelling School Bag Soft Plush Backpacks Boys Girls Baby for 2 to 5 Years Baby/Boys/Girls Nursery, Preschool, Picnic(FullBody_SkyElehpant)",309,3.5,9.0,B0BD5JQX7T,
https://www.amazon.in/Gear-Black-Laptop-Backpack-BUSCLIMBR0109/dp/B015C73FCA,Gear Climber 35L Water Resistant Office Laptop Bag/Backpack for Men/Women(Black),"1,099",4.0,358.0,B015C73FCA,
https://www.amazon.in/NORTH-ZONE-Northzone-Business-Messenger/dp/B0C555LQF4,NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,249,3.8,70.0,B0C555LQF4,
https://www.amazon.in/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JMR4M6,"Safari Seek 32 Ltrs Large Overnighter Travel Laptop Backpack, Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure- Black","1,959",4.4,275.0,B097JMR4M6,
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D24G29,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.0,191.0,B0C2D24G29,
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU)","1,109",3.8,594.0,B09B27GN41,
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2,115.0,B0C2D4KWQ6,
https://www.amazon.in/Hilfiger-Laptop-Backpack-TH-FERNLAYLAP07/dp/B07P3F44K6,Tommy Hilfiger 27 Ltrs,"1,924",3.9,31.0,B07P3F44K6,
https://www.amazon.in/Right-Choice-Stylish-College-Backpack/dp/B07ZVXDHCK,RIGHT CHOICE quality stylish casual backpack daily use unisex typography college bags (Boys and Girls),315,3.5,986.0,B07ZVXDHCK,
https://www.amazon.in/Gear-Black-Laptop-Backpack-BUSCLIMBR0109/dp/B015C73FCA,Gear Climber 35L Water Resistant Office Laptop Bag/Backpack for Men/Women(Black),"1,099",4.0,358.0,B015C73FCA,
https://www.amazon.in/Gear-DOUBLE-DECKER-Resistant-Backpack/dp/B0BTJ3WTMV,Gear DOUBLE DECKER 31L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Black),"1,399",4.0,31.0,B0BTJ3WTMV,
https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25x16x7.5cm) (Dark Grey),395,4.1,8665.0,B07PFF4RYC,
https://www.amazon.in/Genie-Moonlight-compartments-Lightweight-Travelling/dp/B097PGGTNJ,"Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour","1,004",3.0,4.0,B097PGGTNJ,
https://www.amazon.in/Fur-Jaden-resistant-Backpack-BM100_Brown/dp/B07P5X6NSN,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,839,4.2,2345.0,B07P5X6NSN,
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap","1,337",4.2,994.0,B08R7S55H4,
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT1566-Backpack-Waterproof/dp/B0BG36CZD9,BEAUTY GIRLS BY HOTSHOT1566|School Bag|Tuition Bag|College Backpack|ForGirls&Women|17Inch|32L Waterproof School Bag,740,4.1,196.0,B0BG36CZD9,
https://www.amazon.in/American-Tourister-Unisex-Laptop-Backpack/dp/B0C8649NY8,"American Tourister SHAW Unisex Laptop Backpack - Teal, Unisex, 17'' Laptop Compatible with Multi-Level Organizer and External Bottle Pocket","1,689",3.3,10.0,B0C8649NY8,
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D24G29,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",399,4.0,191.0,B0C2D24G29,
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27GN41,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Blue (SNAP19CBBLU)","1,109",3.8,594.0,B09B27GN41,
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2,115.0,B0C2D4KWQ6,
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpacks/dp/B0BJ75WR71,Skybags Chase 32L Unisex Adjustable Strap Polyester Red Backpacks,"1,154",4.2,100.0,B0BJ75WR71,
https://www.amazon.in/Shoulder-Lightweight-Duffle-Weekend-Blue-Orange/dp/B09139DYF1,"Aurion Vista Polyester Sports Gym Duffle Bag with Wet Pocket and Shoe Compartment - 1Pc (Blue, 24 Cms) | Lightweight Duffle Bags | Travel Duffel Backpack for Men and Women | Camping | Swimming | Yoga",349,4.0,1098.0,B09139DYF1,
https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ,Gear Eco4 18L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,439,4.0,4283.0,B019HA8DQQ,
https://www.amazon.in/Amazon-15-6-Inch-Backpack-College-Anti-Theft/dp/B0C8NWKRRH,"Amazon Basics Slope 15.6-Inch Laptop Backpack for Office or College, Anti-Theft Design (23 L, Black)",869,4.3,218.0,B0C8NWKRRH,
https://www.amazon.in/American-Tourister-Unisex-Laptop-Backpack/dp/B0C8649NY8,"American Tourister SHAW Unisex Laptop Backpack - Teal, Unisex, 17'' Laptop Compatible with Multi-Level Organizer and External Bottle Pocket","1,689",3.3,10.0,B0C8649NY8,
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2,115.0,B0C2D4KWQ6,
https://www.amazon.in/Shoulder-Lightweight-Duffle-Weekend-Blue-Orange/dp/B09139DYF1,"Aurion Vista Polyester Sports Gym Duffle Bag with Wet Pocket and Shoe Compartment - 1Pc (Blue, 24 Cms) | Lightweight Duffle Bags | Travel Duffel Backpack for Men and Women | Camping | Swimming | Yoga",349,4.0,1098.0,B09139DYF1,
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpacks/dp/B0BJ75WR71,Skybags Chase 32L Unisex Adjustable Strap Polyester Red Backpacks,"1,154",4.2,100.0,B0BJ75WR71,
https://www.amazon.in/Amazon-15-6-Inch-Backpack-College-Anti-Theft/dp/B0C8NWKRRH,"Amazon Basics Slope 15.6-Inch Laptop Backpack for Office or College, Anti-Theft Design (23 L, Black)",869,4.3,218.0,B0C8NWKRRH,
https://www.amazon.in/Gear-ltr-Black-Orange-DUFPRO2000106/dp/B00Z93WSVW,Gear polyester 44 cms Duffle Bag(DUFPRO2000106_Black),429,4.3,837.0,B00Z93WSVW,
https://www.amazon.in/Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDGZ32L,Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover,979,4.0,579.0,B09WDGZ32L,
https://www.amazon.in/Crossbody-Adjustable-Durable-Water-Resistant-Travel-Friendly/dp/B0C3RFCH37,"Amazon Basics Sling Bag/Crossbody Bag with Adjustable Strap for Daily and Travel Use, Durable, Water-Resistant, Travel-Friendly (Unisex, Black)",349,4.5,1014.0,B0C3RFCH37,
https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ,Gear Eco4 18L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,439,4.0,4283.0,B019HA8DQQ,
https://www.amazon.in/ASTRID-Blue-Diamond-Textured-Cotton/dp/B08W5DQ33D,ASTRID Blue Diamond Textured Cotton Tote Bag,589,4.4,226.0,B08W5DQ33D,
